event_id,user_id,timestamp,event_type,m13_risk_score,m13_risk_level,m13_attack_prediction,m13_detection_confidence,m14_attack_stage,m14_suspicious_event,m14_campaign_id,campaign_event_count,campaign_users,campaign_stages,campaign_duration_minutes,campaign_progression_score,campaign_risk_score,campaign_risk_level,campaign_confidence,attack_chain_detected,m14_final_risk_score,m14_final_risk_level,m14_campaign_explanation,m14_recommended_action
E000097,U002,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000265,U018,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000341,U005,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000111,U007,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000624,U007,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000187,U007,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000464,U014,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000137,U005,,transaction,0.12,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000690,U011,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000691,U011,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000033,U014,,transaction,0.12,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000049,U009,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000342,U009,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000483,U007,,transaction,0.12,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000543,U009,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000285,U020,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000606,U001,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000214,U020,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000142,U020,,file_access,0.12,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.12,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000117,U014,,file_access,0.08,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.08,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000326,U007,,file_access,0.08,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.08,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000488,U018,,file_access,0.08,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.08,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000351,U020,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000461,U001,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000537,U001,,transaction,0.04,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000122,U001,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000284,U020,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000258,U001,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000191,U001,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000105,U014,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000620,U011,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000203,U009,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000481,U011,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000536,U001,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000389,U001,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000253,U011,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000466,U014,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000727,U005,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000605,U004,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000222,U010,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000427,U010,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000223,U010,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000534,U004,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000710,U004,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000098,U004,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000502,U008,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000473,U007,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000041,U007,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000192,U007,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000129,U011,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000260,U001,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000355,U008,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000653,U008,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000415,U017,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000127,U017,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000551,U018,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000384,U002,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000043,U009,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000344,U009,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000686,U002,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000393,U002,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000469,U002,,transaction,0.04,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000388,U002,,transaction,0.04,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000421,U020,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000412,U009,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000555,U018,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000266,U017,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000055,U003,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000035,U016,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000610,U016,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000405,U016,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000286,U003,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000411,U018,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000705,U018,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000144,U008,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000209,U003,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000057,U003,,file_access,0.04,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.04,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000478,U011,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000482,U007,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000470,U007,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000036,U007,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000029,U007,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000542,U001,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000436,U010,,transaction,0.0,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000540,U014,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000623,U014,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000026,U014,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000715,U014,,transaction,0.0,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000639,U014,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000695,U014,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000712,U014,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000431,U005,,transaction,0.0,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000354,U005,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000651,U005,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000219,U005,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000281,U005,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000279,U008,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000382,U011,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000471,U011,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000611,U007,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000632,U007,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000708,U007,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000693,U007,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000252,U007,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000069,U005,,transaction,0.0,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000064,U005,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000102,U014,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000256,U014,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000206,U008,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000724,U008,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000103,U007,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000185,U007,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000132,U007,,transaction,0.0,LOW,0,0.0,IMPACT,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000538,U007,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000320,U011,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000249,U004,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000247,U004,,login,0.0,LOW,0,0.0,INITIAL_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
E000417,U014,,file_access,0.0,LOW,0,0.0,DATA_ACCESS,0,NONE,0.0,0.0,NONE,0.0,0.0,0.0,LOW,0.0,0,0.0,LOW,NO ATTACK CAMPAIGN DETECTED,CONTINUE MONITORING
