event_id,user_id,event_type,m2_behavior_score,ml_attack_probability,ml_attack_prediction,isolation_risk_score,isolation_forest_prediction,off_hours_flag,weekend_activity_flag,event_velocity_score,transaction_ratio_to_user_average,transaction_spike_score,attack_stage_score,sequence_progression_score,contextual_risk_score,m2_risk_normalized,ml_risk_normalized,isolation_risk_normalized,contextual_risk_normalized,sequence_risk_normalized,attack_stage_normalized,contextual_signal_count,m12_risk_score,m12_risk_level,m12_attack_prediction,model_agreement,m12_security_alert,m12_detection_explanation
E000687,U009,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000031,U014,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000557,U016,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000108,U001,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000251,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000067,U005,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000728,U008,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000130,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000704,U004,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,20.0,4.12,4.25,0.0,0.0,0.0,0.0425,0.0412,1.0,2,0.84,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000397,U016,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,3,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000621,U007,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000269,U016,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000465,U002,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,3,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000434,U008,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,3,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000145,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000149,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000208,U003,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000476,U017,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,3,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000637,U017,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000409,U009,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,3,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000546,U014,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000479,U014,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,3,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000644,U010,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000126,U011,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000037,U001,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000626,U018,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000147,U005,file_access,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,2,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000492,U005,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,3,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000390,U011,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,3,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000401,U011,file_access,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.04,0.04,1.0,3,0.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000115,U007,file_access,0.0,0.25,0,0.0,0,0,0,10.0,0.0,0.0,0.0,1.5,3.0,0.0,0.0025,0.0,0.03,0.015,0.0,1,0.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000698,U014,file_access,0.0,0.0,0,0.0,0,0,0,9.17,0.0,0.0,0.0,1.38,2.75,0.0,0.0,0.0,0.0275,0.0138,0.0,1,0.41,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000433,U005,file_access,0.0,0.0,0,0.0,0,0,1,9.17,0.0,0.0,0.0,1.38,2.75,0.0,0.0,0.0,0.0275,0.0138,0.0,2,0.41,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000413,U018,file_access,0.0,0.0,0,0.0,0,0,1,7.42,0.0,0.0,0.0,1.11,2.23,0.0,0.0,0.0,0.0223,0.0111,0.0,2,0.33,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000635,U017,file_access,0.0,0.0,0,0.0,0,0,0,7.42,0.0,0.0,0.0,1.11,2.23,0.0,0.0,0.0,0.0223,0.0111,0.0,1,0.33,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000107,U014,file_access,0.0,0.0,0,0.0,0,0,0,7.42,0.0,0.0,0.0,1.11,2.23,0.0,0.0,0.0,0.0223,0.0111,0.0,1,0.33,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000399,U014,file_access,0.0,0.0,0,0.0,0,0,1,7.42,0.0,0.0,0.0,1.11,2.23,0.0,0.0,0.0,0.0223,0.0111,0.0,2,0.33,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000353,U020,file_access,0.0,0.0,0,0.0,0,0,0,7.42,0.0,0.0,0.0,1.11,2.23,0.0,0.0,0.0,0.0223,0.0111,0.0,1,0.33,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000356,U008,file_access,0.0,0.0,0,0.0,0,0,0,7.42,0.0,0.0,0.0,1.11,2.23,0.0,0.0,0.0,0.0223,0.0111,0.0,1,0.33,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000650,U008,file_access,0.0,0.25,0,0.0,0,0,0,5.17,0.0,0.0,0.0,0.78,1.55,0.0,0.0025,0.0,0.0155,0.0078000000000000005,0.0,1,0.32,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000321,U011,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,1,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000579,U005,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,1,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000505,U020,file_access,0.0,0.0,0,0.0,0,0,1,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,2,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000289,U010,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,1,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000490,U010,file_access,0.0,0.0,0,0.0,0,0,1,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,2,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000025,U002,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,1,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000195,U017,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,1,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000325,U007,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,1,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000345,U009,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,1,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000696,U014,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,1,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000030,U016,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,1,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000063,U010,file_access,0.0,0.0,0,0.0,0,0,0,6.58,0.0,0.0,0.0,0.99,1.97,0.0,0.0,0.0,0.0197,0.009899999999999999,0.0,1,0.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000578,U003,file_access,0.0,0.25,0,0.0,0,0,0,4.25,0.0,0.0,0.0,0.64,1.27,0.0,0.0025,0.0,0.0127,0.0064,0.0,1,0.28,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000506,U020,file_access,0.0,0.0,0,0.0,0,0,1,5.17,0.0,0.0,0.0,0.78,1.55,0.0,0.0,0.0,0.0155,0.0078000000000000005,0.0,2,0.23,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000703,U002,file_access,0.0,0.0,0,0.0,0,0,0,3.42,0.0,0.0,0.0,0.51,1.03,0.0,0.0,0.0,0.0103,0.0051,0.0,1,0.15,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000268,U017,file_access,0.0,0.0,0,0.0,0,0,0,3.42,0.0,0.0,0.0,0.51,1.03,0.0,0.0,0.0,0.0103,0.0051,0.0,1,0.15,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000333,U018,file_access,0.0,0.0,0,0.0,0,0,0,3.42,0.0,0.0,0.0,0.51,1.03,0.0,0.0,0.0,0.0103,0.0051,0.0,1,0.15,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000568,U010,file_access,0.0,0.0,0,0.0,0,0,0,3.42,0.0,0.0,0.0,0.51,1.03,0.0,0.0,0.0,0.0103,0.0051,0.0,1,0.15,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000215,U020,file_access,0.0,0.0,0,0.0,0,0,0,3.42,0.0,0.0,0.0,0.51,1.03,0.0,0.0,0.0,0.0103,0.0051,0.0,1,0.15,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000050,U009,file_access,0.0,0.0,0,0.0,0,0,0,3.42,0.0,0.0,0.0,0.51,1.03,0.0,0.0,0.0,0.0103,0.0051,0.0,1,0.15,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000575,U008,file_access,0.0,0.0,0,0.0,0,0,0,3.42,0.0,0.0,0.0,0.51,1.03,0.0,0.0,0.0,0.0103,0.0051,0.0,1,0.15,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000199,U018,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000111,U007,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000046,U018,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000265,U018,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000543,U009,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000033,U014,transaction,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000633,U017,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000049,U009,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000624,U007,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000349,U008,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000291,U008,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000464,U014,file_access,0.0,0.0,0,0.0,0,0,1,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,2,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000342,U009,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000732,U020,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000652,U005,transaction,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000550,U018,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000187,U007,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000486,U018,file_access,0.0,0.0,0,0.0,0,0,1,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,2,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000358,U003,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000615,U018,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000544,U001,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000606,U001,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000341,U005,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000690,U011,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000494,U005,file_access,0.0,0.0,0,0.0,0,0,1,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,2,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000734,U010,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000137,U005,transaction,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000574,U003,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000142,U020,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000691,U011,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000318,U004,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000701,U002,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000214,U020,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000097,U002,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000483,U007,transaction,0.0,0.0,0,0.0,0,0,1,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,2,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000285,U020,file_access,0.0,0.0,0,0.0,0,0,0,2.58,0.0,0.0,0.0,0.39,0.77,0.0,0.0,0.0,0.0077,0.0039000000000000003,0.0,1,0.12,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000326,U007,file_access,0.0,0.0,0,0.0,0,0,0,1.67,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.005,0.0025,0.0,1,0.08,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000117,U014,file_access,0.0,0.0,0,0.0,0,0,0,1.67,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.005,0.0025,0.0,1,0.08,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000488,U018,file_access,0.0,0.0,0,0.0,0,0,1,1.67,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.005,0.0025,0.0,2,0.08,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Weekend activity
E000555,U018,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000705,U018,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000727,U005,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
E000551,U018,file_access,0.0,0.0,0,0.0,0,0,0,0.83,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0025,0.0012,0.0,1,0.04,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,No significant security indicators
