event_id,user_id,timestamp,event_type,m2_behavior_score,ml_attack_probability,ml_attack_prediction,isolation_risk_score,isolation_forest_prediction,m2_risk_normalized,ml_risk_normalized,isolation_risk_normalized,m9_risk_score,m9_risk_level,m9_attack_prediction,model_agreement,m9_security_alert
E000331,U017,2026-03-06 11:07:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000149,U003,2026-03-03 15:52:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000410,U017,2026-03-07 10:44:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000415,U017,2026-03-07 11:00:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000208,U003,2026-03-04 14:09:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000468,U017,2026-03-08 09:26:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000476,U017,2026-03-08 10:16:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000545,U017,2026-03-09 10:13:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000552,U017,2026-03-09 11:35:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000556,U017,2026-03-09 12:08:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000625,U017,2026-03-10 10:23:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000209,U003,2026-03-04 14:32:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000633,U017,2026-03-10 10:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000635,U017,2026-03-10 11:02:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000637,U017,2026-03-10 11:39:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000707,U017,2026-03-11 10:55:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000716,U017,2026-03-11 12:44:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000216,U003,2026-03-04 15:19:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000039,U018,2026-03-02 10:20:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000286,U003,2026-03-05 15:05:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000046,U018,2026-03-02 11:07:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000119,U018,2026-03-03 10:03:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000123,U018,2026-03-03 10:44:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000133,U018,2026-03-03 13:00:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000287,U003,2026-03-05 15:07:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000198,U018,2026-03-04 11:10:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000199,U018,2026-03-04 11:24:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000261,U018,2026-03-05 10:35:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000265,U018,2026-03-05 10:49:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000271,U018,2026-03-05 11:37:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000277,U018,2026-03-05 13:24:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000327,U018,2026-03-06 10:50:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000332,U018,2026-03-06 11:10:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000333,U018,2026-03-06 11:20:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000338,U018,2026-03-06 12:06:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000408,U018,2026-03-07 10:33:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000411,U018,2026-03-07 10:55:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000413,U018,2026-03-07 10:57:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000521,U015,2026-03-09 03:53:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000477,U018,2026-03-08 10:32:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000485,U018,2026-03-08 11:15:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000486,U018,2026-03-08 11:24:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000488,U018,2026-03-08 11:45:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000549,U018,2026-03-09 10:44:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000550,U018,2026-03-09 10:52:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000551,U018,2026-03-09 11:22:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000292,U003,2026-03-05 15:46:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000555,U018,2026-03-09 12:02:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000352,U003,2026-03-06 14:25:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000615,U018,2026-03-10 09:16:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000619,U018,2026-03-10 09:45:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000626,U018,2026-03-10 10:43:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000357,U003,2026-03-06 15:04:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000358,U003,2026-03-06 15:11:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000699,U018,2026-03-11 10:16:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000705,U018,2026-03-11 10:41:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000709,U018,2026-03-11 11:00:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000711,U018,2026-03-11 11:08:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000363,U003,2026-03-06 16:33:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000010,U019,2026-03-02 02:57:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000011,U019,2026-03-02 03:05:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000425,U003,2026-03-07 14:28:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000076,U019,2026-03-03 03:00:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000087,U019,2026-03-03 03:50:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000430,U003,2026-03-07 15:02:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000089,U019,2026-03-03 04:00:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000497,U003,2026-03-08 14:57:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000158,U019,2026-03-04 01:37:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000161,U019,2026-03-04 02:04:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000163,U019,2026-03-04 02:10:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000503,U003,2026-03-08 16:10:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000234,U019,2026-03-05 03:06:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000239,U019,2026-03-05 03:45:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000243,U019,2026-03-05 04:32:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000572,U003,2026-03-09 15:38:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000302,U019,2026-03-06 02:30:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000307,U019,2026-03-06 03:31:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000574,U003,2026-03-09 15:47:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000369,U019,2026-03-07 01:31:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000372,U019,2026-03-07 01:49:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000578,U003,2026-03-09 16:05:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000446,U019,2026-03-08 02:56:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000447,U019,2026-03-08 03:00:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000645,U003,2026-03-10 13:52:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000517,U019,2026-03-09 03:24:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000523,U019,2026-03-09 05:00:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000647,U003,2026-03-10 14:36:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000581,U019,2026-03-10 00:35:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000731,U003,2026-03-11 15:42:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000736,U003,2026-03-11 17:47:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000660,U019,2026-03-11 02:02:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000675,U019,2026-03-11 03:31:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000021,U004,2026-03-02 09:00:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000070,U020,2026-03-02 16:37:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000071,U020,2026-03-02 17:07:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000072,U020,2026-03-02 17:31:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000141,U020,2026-03-03 14:45:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000142,U020,2026-03-03 14:51:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000152,U020,2026-03-03 17:20:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000042,U004,2026-03-02 10:44:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000051,U004,2026-03-02 12:08:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000214,U020,2026-03-04 14:50:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000215,U020,2026-03-04 15:04:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000218,U020,2026-03-04 15:53:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000278,U020,2026-03-05 14:16:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000280,U020,2026-03-05 14:28:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000284,U020,2026-03-05 14:51:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000285,U020,2026-03-05 15:03:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000347,U020,2026-03-06 14:03:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000351,U020,2026-03-06 14:23:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000353,U020,2026-03-06 14:28:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000361,U020,2026-03-06 16:02:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000364,U020,2026-03-06 16:56:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000096,U004,2026-03-03 08:07:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000421,U020,2026-03-07 13:36:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000098,U004,2026-03-03 08:29:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000496,U020,2026-03-08 14:48:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000504,U020,2026-03-08 16:30:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000505,U020,2026-03-08 16:35:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000506,U020,2026-03-08 16:44:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000507,U020,2026-03-08 17:13:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000112,U004,2026-03-03 09:37:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000564,U020,2026-03-09 14:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000571,U020,2026-03-09 15:34:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000646,U020,2026-03-10 14:28:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000655,U020,2026-03-10 16:00:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000656,U020,2026-03-10 16:48:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000722,U020,2026-03-11 14:32:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000730,U020,2026-03-11 15:35:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000732,U020,2026-03-11 15:48:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000735,U020,2026-03-11 16:23:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
