event_id,user_id,timestamp,event_type,resource_id,sensitive_resource_flag,records_accessed,device_id,new_device_flag,permission_change_flag,new_permission_level,beneficiary_id,new_beneficiary_flag,transaction_amount,role,actor_type,peer_group_id,typical_login_hour,login_hour_spread,avg_session_minutes,session_spread,avg_txn_amount,txn_amount_spread,avg_txn_per_day,home_device,event_hour,event_date,login_hour_difference,login_deviation_z,login_behavior_score,transaction_amount_z,transaction_behavior_score,session_behavior_score,session_duration_z,device_behavior_score,user_event_type_count,user_total_events,user_event_type_frequency,event_type_behavior_score,peer_login_mean,peer_login_std,peer_login_event_deviation,peer_login_score,peer_event_frequency,peer_event_score,peer_deviation_score,sequence_behavior_score,is_new_device_login,is_permission_change,is_sensitive_file_access,is_new_beneficiary,is_large_transaction,m2_behavior_score,m2_behavior_risk_level,off_hours_flag,weekend_activity_flag,time_since_previous_event_seconds,user_events_last_5min,user_events_last_15min,user_events_last_30min,event_velocity_score,transaction_ratio_to_user_average,transaction_spike_score,new_device_off_hours_flag,sensitive_new_device_flag,privilege_sensitive_access_flag,beneficiary_transaction_flag,attack_stage_score,sequence_progression_score,contextual_risk_score,is_attack,ml_attack_prediction,ml_attack_probability,ml_risk_level
E000205,U003,2026-03-04 13:22:00,login,,0,0,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,13,2026-03-04,1.0,2.0,60.0,3.58331089559819,0.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.0862952630193818,30.0,0.2606382978723404,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,0,0,74520.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000420,U003,2026-03-07 13:32:00,login,,0,0,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,13,2026-03-07,1.0,2.0,60.0,3.58331089559819,0.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.0862952630193818,30.0,0.2606382978723404,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,0,1,75540.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000438,U006,2026-03-08 01:03:00,login,,0,0,DEV-015,0,0,,,0,0.0,manager,automated_system,PG2,2.0,0.5,69.32002853504464,5.458243836556623,113.94913782577343,151.2857872607375,0.2393759307708824,DEV-015,1,2026-03-08,1.0,2.0,60.0,0.7532045137153881,0.0,0.0,0.0,0.0,10,30,0.3333333333333333,0.0,9.209944751381215,4.253117875582253,1.9303355776983424,30.0,0.2651933701657458,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,1,83700.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000065,U020,2026-03-02 15:33:00,login,,0,0,DEV-038,0,0,,,0,0.0,finance_officer,service_account,PG4,14.0,0.5,51.60402989737908,7.47905613666008,379.27250971376577,57.36199100247061,1.6617645672734394,DEV-038,15,2026-03-02,1.0,2.0,60.0,6.61191327367682,0.0,0.0,0.0,0.0,10,39,0.2564102564102564,0.0,10.228260869565217,4.541498418788599,1.0506970806581497,30.0,0.2608695652173913,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,0,0,999999.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000001,U006,2026-03-02 01:05:00,login,,0,0,DEV-015,0,0,,,0,0.0,manager,automated_system,PG2,2.0,0.5,69.32002853504464,5.458243836556623,113.94913782577343,151.2857872607375,0.2393759307708824,DEV-015,1,2026-03-02,1.0,2.0,60.0,0.7532045137153881,0.0,0.0,0.0,0.0,10,30,0.3333333333333333,0.0,9.209944751381215,4.253117875582253,1.9303355776983424,30.0,0.2651933701657458,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,0,999999.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000154,U015,2026-03-04 01:05:00,login,,0,0,DEV-013,0,0,,,0,0.0,admin,automated_system,PG3,2.0,0.5,55.53771722230277,6.06410822797705,312.6500967832088,344.58427186036346,1.5229886459329025,DEV-013,1,2026-03-04,1.0,2.0,60.0,0.9073255000736208,0.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.3767018358466736,30.0,0.2606382978723404,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,0,76560.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000003,U015,2026-03-02 01:49:00,login,,0,0,DEV-013,0,0,,,0,0.0,admin,automated_system,PG3,2.0,0.5,55.53771722230277,6.06410822797705,312.6500967832088,344.58427186036346,1.5229886459329025,DEV-013,1,2026-03-02,1.0,2.0,60.0,0.9073255000736208,0.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.3767018358466736,30.0,0.2606382978723404,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,0,999999.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000657,U013,2026-03-11 01:42:00,login,,0,0,DEV-001,0,0,,,0,0.0,analyst,automated_system,PG1,2.0,0.5,46.933711817215006,10.95888428361128,234.02494389233863,137.9949419936346,1.6596776886458624,DEV-001,1,2026-03-11,1.0,2.0,60.0,1.6958950850758985,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,8.972677595628415,4.294683263006742,1.8564064233334592,30.0,0.273224043715847,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,0,77460.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000658,U019,2026-03-11 01:56:00,login,,0,0,DEV-024,0,0,,,0,0.0,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,1,2026-03-11,1.0,2.0,60.0,1.1515753050385429,0.0,0.0,0.0,0.0,10,34,0.2941176470588235,0.0,7.707446808510638,4.872112925153142,1.3767018358466736,30.0,0.2606382978723404,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,0,88380.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000440,U013,2026-03-08 01:21:00,login,,0,0,DEV-001,0,0,,,0,0.0,analyst,automated_system,PG1,2.0,0.5,46.933711817215006,10.95888428361128,234.02494389233863,137.9949419936346,1.6596776886458624,DEV-001,1,2026-03-08,1.0,2.0,60.0,1.6958950850758985,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,8.972677595628415,4.294683263006742,1.8564064233334592,30.0,0.273224043715847,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,1,83820.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000053,U003,2026-03-02 13:55:00,login,,0,0,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,13,2026-03-02,1.0,2.0,60.0,3.58331089559819,0.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.0862952630193818,30.0,0.2606382978723404,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,0,0,999999.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000366,U013,2026-03-07 01:10:00,login,,0,0,DEV-001,0,0,,,0,0.0,analyst,automated_system,PG1,2.0,0.5,46.933711817215006,10.95888428361128,234.02494389233863,137.9949419936346,1.6596776886458624,DEV-001,1,2026-03-07,1.0,2.0,60.0,1.6958950850758985,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,8.972677595628415,4.294683263006742,1.8564064233334592,30.0,0.273224043715847,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,1,73020.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000153,U013,2026-03-04 01:02:00,login,,0,0,DEV-001,0,0,,,0,0.0,analyst,automated_system,PG1,2.0,0.5,46.933711817215006,10.95888428361128,234.02494389233863,137.9949419936346,1.6596776886458624,DEV-001,1,2026-03-04,1.0,2.0,60.0,1.6958950850758985,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,8.972677595628415,4.294683263006742,1.8564064233334592,30.0,0.273224043715847,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,0,72780.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000079,U013,2026-03-03 03:09:00,login,,0,0,DEV-001,0,0,,,0,0.0,analyst,automated_system,PG1,2.0,0.5,46.933711817215006,10.95888428361128,234.02494389233863,137.9949419936346,1.6596776886458624,DEV-001,3,2026-03-03,1.0,2.0,60.0,1.6958950850758985,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,8.972677595628415,4.294683263006742,1.3907143390702337,30.0,0.273224043715847,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,0,78540.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000162,U012,2026-03-04 02:10:00,login,,0,0,DEV-028,0,0,,,0,0.0,finance_officer,automated_system,PG4,3.0,0.5,26.36365885216557,5.471163754247346,507.0175649818456,269.6061145960815,2.3762380930888924,DEV-028,2,2026-03-04,1.0,2.0,60.0,1.8805862980572572,0.0,0.0,0.0,0.0,10,42,0.238095238095238,0.0,10.228260869565217,4.541498418788599,1.811794282592754,30.0,0.2608695652173913,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,1,0,73800.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000146,U003,2026-03-03 15:19:00,login,,0,0,DEV-018,0,0,,,0,0.0,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,15,2026-03-03,1.0,2.0,60.0,3.58331089559819,0.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.4967947794970575,30.0,0.2606382978723404,0.0,21.0,0.0,False,False,False,False,False,14.1,LOW,0,0,84960.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000134,U008,2026-03-03 13:18:00,login,,0,0,DEV-036,0,0,,,0,0.0,finance_officer,automated_system,PG4,14.0,0.5,31.97970537386679,12.291267979503491,657.5269825333995,182.8094046151768,2.968570051909785,DEV-036,13,2026-03-03,1.0,2.0,60.0,3.596789694258497,0.0,0.0,0.0,0.0,10,41,0.2439024390243902,0.0,10.228260869565217,4.541498418788599,0.6103137940041643,0.0,0.2608695652173913,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,79920.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000339,U005,2026-03-06 13:06:00,login,,0,0,DEV-024,0,0,,,0,0.0,analyst,service_account,PG1,14.0,0.5,28.73783139972465,14.222953720281598,39.40009903922908,152.6123984924825,1.8859193984833305,DEV-024,13,2026-03-06,1.0,2.0,60.0,0.2581710229865097,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,8.972677595628415,4.294683263006742,0.937746082245894,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,81420.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000680,U001,2026-03-11 06:36:00,login,,0,0,DEV-028,0,0,,,0,0.0,admin,employee,PG1,8.062526888056667,0.6925205228583835,35.624751670417595,12.364712141640124,338.34974371145563,362.2628486966959,0.2608164978882484,DEV-028,6,2026-03-11,2.0625268880566665,2.9782899134072904,60.0,0.9339896291566416,0.0,0.0,0.0,0.0,10,37,0.2702702702702703,0.0,8.972677595628415,4.294683263006742,0.6921762126753953,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,1,0,77220.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000528,U007,2026-03-09 07:31:00,login,,0,0,DEV-005,0,0,,,0,0.0,admin,employee,PG3,8.950315562597915,0.8173872116579048,78.38772986485253,6.626540971560848,177.63535011376075,284.56131103219263,2.105460940375654,DEV-005,7,2026-03-09,1.9503155625979147,2.386036305415268,60.0,0.6242428019094441,0.0,0.0,0.0,0.0,10,42,0.238095238095238,0.0,7.707446808510638,4.872112925153142,0.1452032864136459,0.0,0.2606382978723404,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,1,0,73320.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000419,U020,2026-03-07 13:14:00,login,,0,0,DEV-038,0,0,,,0,0.0,finance_officer,service_account,PG4,14.0,0.5,51.60402989737908,7.47905613666008,379.27250971376577,57.36199100247061,1.6617645672734394,DEV-038,13,2026-03-07,1.0,2.0,60.0,6.61191327367682,0.0,0.0,0.0,0.0,10,39,0.2564102564102564,0.0,10.228260869565217,4.541498418788599,0.6103137940041643,0.0,0.2608695652173913,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,1,73080.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000526,U004,2026-03-09 06:53:00,login,,0,0,DEV-003,0,0,,,0,0.0,finance_officer,employee,PG4,8.538284405268971,1.0344458903045668,27.15471935638941,8.799273006373374,1205.1422653569596,170.38450286763987,0.7935626016660392,DEV-003,6,2026-03-09,2.5382844052689717,2.4537623756440627,60.0,7.07307439980708,0.0,0.0,0.0,0.0,9,33,0.2727272727272727,0.0,10.228260869565217,4.541498418788599,0.9310277092847836,0.0,0.2608695652173913,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,1,0,76500.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0,0,0.0,LOW
E000717,U008,2026-03-11 13:06:00,login,,0,0,DEV-036,0,0,,,0,0.0,finance_officer,automated_system,PG4,14.0,0.5,31.97970537386679,12.291267979503491,657.5269825333995,182.8094046151768,2.968570051909785,DEV-036,13,2026-03-11,1.0,2.0,60.0,3.596789694258497,0.0,0.0,0.0,0.0,10,41,0.2439024390243902,0.0,10.228260869565217,4.541498418788599,0.6103137940041643,0.0,0.2608695652173913,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,78600.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000643,U005,2026-03-10 13:28:00,login,,0,0,DEV-024,0,0,,,0,0.0,analyst,service_account,PG1,14.0,0.5,28.73783139972465,14.222953720281598,39.40009903922908,152.6123984924825,1.8859193984833305,DEV-024,13,2026-03-10,1.0,2.0,60.0,0.2581710229865097,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,8.972677595628415,4.294683263006742,0.937746082245894,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,76980.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000422,U005,2026-03-07 13:49:00,login,,0,0,DEV-024,0,0,,,0,0.0,analyst,service_account,PG1,14.0,0.5,28.73783139972465,14.222953720281598,39.40009903922908,152.6123984924825,1.8859193984833305,DEV-024,13,2026-03-07,1.0,2.0,60.0,0.2581710229865097,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,8.972677595628415,4.294683263006742,0.937746082245894,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,1,77820.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000489,U010,2026-03-08 13:14:00,login,,0,0,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,13,2026-03-08,1.0,2.0,60.0,0.5345052964707145,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,9.209944751381215,4.253117875582253,0.8911239611716439,0.0,0.2651933701657458,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,1,74280.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000135,U005,2026-03-03 13:41:00,login,,0,0,DEV-024,0,0,,,0,0.0,analyst,service_account,PG1,14.0,0.5,28.73783139972465,14.222953720281598,39.40009903922908,152.6123984924825,1.8859193984833305,DEV-024,13,2026-03-03,1.0,2.0,60.0,0.2581710229865097,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,8.972677595628415,4.294683263006742,0.937746082245894,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,76140.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000204,U008,2026-03-04 13:08:00,login,,0,0,DEV-036,0,0,,,0,0.0,finance_officer,automated_system,PG4,14.0,0.5,31.97970537386679,12.291267979503491,657.5269825333995,182.8094046151768,2.968570051909785,DEV-036,13,2026-03-04,1.0,2.0,60.0,3.596789694258497,0.0,0.0,0.0,0.0,10,41,0.2439024390243902,0.0,10.228260869565217,4.541498418788599,0.6103137940041643,0.0,0.2608695652173913,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,79140.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000640,U010,2026-03-10 13:01:00,login,,0,0,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,13,2026-03-10,1.0,2.0,60.0,0.5345052964707145,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,9.209944751381215,4.253117875582253,0.8911239611716439,0.0,0.2651933701657458,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,78000.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000337,U009,2026-03-06 12:00:00,login,,0,0,DEV-014,0,0,,,0,0.0,analyst,employee,PG1,9.711535627474689,1.0899963441328668,74.31999380823714,7.290480719641044,16.05012195201888,160.4085668206787,0.8032226279271082,DEV-014,12,2026-03-06,2.2884643725253118,2.0995156404362723,60.0,0.1000577604434392,0.0,0.0,0.0,0.0,10,36,0.2777777777777778,0.0,8.972677595628415,4.294683263006742,0.7049000401142813,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,81900.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000491,U005,2026-03-08 13:32:00,login,,0,0,DEV-024,0,0,,,0,0.0,analyst,service_account,PG1,14.0,0.5,28.73783139972465,14.222953720281598,39.40009903922908,152.6123984924825,1.8859193984833305,DEV-024,13,2026-03-08,1.0,2.0,60.0,0.2581710229865097,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,8.972677595628415,4.294683263006742,0.937746082245894,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,1,78600.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000020,U017,2026-03-02 08:52:00,login,,0,0,DEV-032,0,0,,,0,0.0,analyst,employee,PG1,10.196804694557962,1.0821658705528256,41.5259887781863,5.579251664941875,439.0047996020203,381.4323058542979,0.2569603562036363,DEV-032,8,2026-03-02,2.1968046945579616,2.0300073716386207,60.0,1.1509376444105244,0.0,0.0,0.0,0.0,10,34,0.2941176470588235,0.0,8.972677595628415,4.294683263006742,0.2264841284121697,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,999999.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000462,U017,2026-03-08 08:43:00,login,,0,0,DEV-032,0,0,,,0,0.0,analyst,employee,PG1,10.196804694557962,1.0821658705528256,41.5259887781863,5.579251664941875,439.0047996020203,381.4323058542979,0.2569603562036363,DEV-032,8,2026-03-08,2.1968046945579616,2.0300073716386207,60.0,1.1509376444105244,0.0,0.0,0.0,0.0,10,34,0.2941176470588235,0.0,8.972677595628415,4.294683263006742,0.2264841284121697,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,1,78180.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000559,U010,2026-03-09 13:34:00,login,,0,0,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,13,2026-03-09,1.0,2.0,60.0,0.5345052964707145,0.0,0.0,0.0,0.0,10,38,0.2631578947368421,0.0,9.209944751381215,4.253117875582253,0.8911239611716439,0.0,0.2651933701657458,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,81360.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000558,U020,2026-03-09 13:07:00,login,,0,0,DEV-038,0,0,,,0,0.0,finance_officer,service_account,PG4,14.0,0.5,51.60402989737908,7.47905613666008,379.27250971376577,57.36199100247061,1.6617645672734394,DEV-038,13,2026-03-09,1.0,2.0,60.0,6.61191327367682,0.0,0.0,0.0,0.0,10,39,0.2564102564102564,0.0,10.228260869565217,4.541498418788599,0.6103137940041643,0.0,0.2608695652173913,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,71640.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000207,U020,2026-03-04 13:54:00,login,,0,0,DEV-038,0,0,,,0,0.0,finance_officer,service_account,PG4,14.0,0.5,51.60402989737908,7.47905613666008,379.27250971376577,57.36199100247061,1.6617645672734394,DEV-038,13,2026-03-04,1.0,2.0,60.0,6.61191327367682,0.0,0.0,0.0,0.0,10,39,0.2564102564102564,0.0,10.228260869565217,4.541498418788599,0.6103137940041643,0.0,0.2608695652173913,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,74040.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000642,U008,2026-03-10 13:20:00,login,,0,0,DEV-036,0,0,,,0,0.0,finance_officer,automated_system,PG4,14.0,0.5,31.97970537386679,12.291267979503491,657.5269825333995,182.8094046151768,2.968570051909785,DEV-036,13,2026-03-10,1.0,2.0,60.0,3.596789694258497,0.0,0.0,0.0,0.0,10,41,0.2439024390243902,0.0,10.228260869565217,4.541498418788599,0.6103137940041643,0.0,0.2608695652173913,0.0,0.0,0.0,False,False,False,False,False,12.0,LOW,0,0,77460.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000679,U012,2026-03-11 05:49:00,transaction,,0,0,DEV-028,0,0,,BEN-021,0,1096.91,finance_officer,automated_system,PG4,3.0,0.5,26.36365885216557,5.471163754247346,507.0175649818456,269.6061145960815,2.3762380930888924,DEV-028,5,2026-03-11,2.0,4.0,0.0,2.187978695890928,60.0,0.0,0.0,0.0,10,42,0.238095238095238,0.0,10.228260869565217,4.541498418788599,1.1512193526117762,0.0,0.2445652173913043,0.0,0.0,0.0,False,False,False,False,True,9.0,LOW,1,0,4080.0,0,0,0,0.0,2.16,21.6,0,0,0,0,20.0,7.24,23.32,0,0,0.0,LOW
E000426,U003,2026-03-07 14:31:00,transaction,,0,0,DEV-018,0,0,,BEN-022,0,158.73,admin,service_account,PG3,14.0,0.5,39.47334957614639,13.69300320792934,379.4036835648837,105.88076073191156,1.2678431944605075,DEV-018,14,2026-03-07,0.0,0.0,0.0,2.084171685577761,60.0,0.0,0.0,0.0,10,40,0.25,0.0,7.707446808510638,4.872112925153142,1.2915450212582198,0.0,0.2127659574468085,0.0,0.0,0.0,False,False,False,False,True,9.0,LOW,0,1,180.0,1,1,1,6.58,0.42,4.2,0,0,0,0,20.0,5.62,6.81,0,0,0.0,LOW
E000582,U019,2026-03-10 01:23:00,transaction,,0,0,DEV-024,0,0,,BEN-010,0,1051.37,admin,service_account,PG3,2.0,0.5,85.02394451015238,12.552651966358056,344.9338160498108,299.53214048669264,1.1969768999922874,DEV-024,1,2026-03-10,1.0,2.0,0.0,2.3584653813855883,60.0,0.0,0.0,0.0,9,34,0.2647058823529412,0.0,7.707446808510638,4.872112925153142,1.3767018358466736,0.0,0.2127659574468085,0.0,0.0,0.0,False,False,False,False,True,9.0,LOW,1,0,2880.0,0,0,0,0.0,3.05,30.5,0,0,0,0,20.0,8.57,25.1,0,0,0.0,LOW
E000045,U018,2026-03-02 11:00:00,transaction,,0,0,DEV-039,0,0,,BEN-007,0,192.42,manager,employee,PG2,10.444961234193336,0.8728943186706609,28.80323580643089,11.597508227473677,473.42433985249545,107.79443564094468,1.583021362254762,DEV-039,11,2026-03-02,0.555038765806664,0.6358602111787574,0.0,2.6068538527211205,60.0,0.0,0.0,0.0,9,41,0.2195121951219512,0.0,9.209944751381215,4.253117875582253,0.4208807046933129,0.0,0.1933701657458563,0.0,0.0,0.0,False,False,False,False,True,9.0,LOW,0,0,2400.0,0,0,0,0.0,0.41,4.1,0,0,0,0,20.0,4.62,4.82,0,0,0.0,LOW
E000211,U020,2026-03-04 14:39:00,transaction,,0,0,DEV-038,0,0,,BEN-001,0,246.19,finance_officer,service_account,PG4,14.0,0.5,51.60402989737908,7.47905613666008,379.27250971376577,57.36199100247061,1.6617645672734394,DEV-038,14,2026-03-04,0.0,0.0,0.0,2.3200469054157105,60.0,0.0,0.0,0.0,10,39,0.2564102564102564,0.0,10.228260869565217,4.541498418788599,0.8305054373311569,0.0,0.2445652173913043,0.0,0.0,0.0,False,False,False,False,True,9.0,LOW,0,0,2700.0,0,0,0,0.0,0.65,6.5,0,0,0,0,20.0,4.97,5.3,0,0,0.0,LOW
E000335,U011,2026-03-06 11:29:00,transaction,,0,0,DEV-009,0,0,,BEN-004,0,147.88,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,11,2026-03-06,2.3834312307650407,2.6691423871577484,0.0,1.5861276219781892,30.0,0.0,0.0,0.0,2,32,0.0625,30.0,7.707446808510638,4.872112925153142,0.6757957465417058,0.0,0.2127659574468085,0.0,0.0,0.0,False,False,False,False,True,7.5,LOW,0,0,8040.0,0,0,0,0.0,0.33,3.3,0,0,0,0,20.0,4.5,4.66,0,0,0.0,LOW
